ride_id,pickup_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,passenger_count,distance_km,hour,dayofweek,is_weekend,is_night,is_peak,weather,traffic_level,demand_score,supply_score,event_flag,surge_multiplier,surge_label,eta_minutes,fare_amount
MX003256,2024-05-15 15:00:00,28.656392525979932,76.90567992215475,28.75403815700073,77.0921652288679,1,22.599649817799797,9,5,1,0,0,Clouds,Medium,0.177,0.42,0,1.2,0,14,274.94
MX003257,2024-05-15 16:00:00,28.431235800827196,77.02623950894804,28.51114471171564,76.90812795790043,1,25.733883671269748,3,0,0,0,1,Fog,Medium,0.708,0.479,0,1.9,1,10,463.51
MX003258,2024-05-15 17:00:00,28.654697347859894,77.18941184668756,28.772220839148286,77.17064268092591,2,11.063886733194302,22,3,0,0,0,Fog,Medium,0.586,0.366,0,1.3,0,51,310.38
MX003259,2024-05-15 18:00:00,28.828865167277673,77.38649391787912,28.803620356997754,77.359317871838,2,10.630911667018372,8,1,1,0,0,Haze,High,0.955,0.72,0,3.4,0,13,368.08
MX003260,2024-05-15 19:00:00,28.755673463569693,77.12916597420062,28.407714683188615,77.20209515298353,2,27.823964757199334,9,2,0,1,1,Fog,High,0.759,0.362,0,1.3,0,52,534.68
MX003261,2024-05-15 20:00:00,28.489762325327877,77.06122098868063,28.748925410174056,77.28425197598249,2,18.455130059659385,1,1,0,1,1,Haze,Medium,0.478,0.927,0,1.8,0,39,739.4
MX003262,2024-05-15 21:00:00,28.644297302677902,77.38679171556345,28.760762063748448,77.12337236473942,1,10.666719814523237,2,2,0,1,1,Clouds,Low,0.889,0.756,0,2.3,0,8,233.46
MX003263,2024-05-15 22:00:00,28.421642310244977,77.1236819010149,28.87299768872212,77.39264564888718,1,12.805638386073973,10,4,1,0,0,Haze,High,0.339,0.961,0,1.4,0,39,647.42
MX003264,2024-05-15 23:00:00,28.761514496554515,77.18132453343702,28.778279431267553,77.02978817887683,2,27.138508985080428,2,2,0,0,0,Fog,High,0.56,0.873,0,2.1,0,40,227.4
MX003265,2024-05-16 00:00:00,28.590083877087178,77.31660696279103,28.751847705403467,77.24402165842407,1,28.540141027201678,5,5,0,0,1,Rain,High,0.875,0.438,0,1.8,0,14,558.56
MX003266,2024-05-16 01:00:00,28.84217567403077,77.36209871785827,28.461095497999395,77.38871048715168,1,11.371358023136057,20,1,1,0,0,Rain,Low,0.506,0.43,0,2.0,0,14,88.21
MX003267,2024-05-16 02:00:00,28.413697299735812,77.10415291041332,28.548610789582263,77.05923583133136,1,11.497844948559033,23,3,0,1,0,Clouds,High,0.866,0.262,0,2.6,1,56,325.48
MX003268,2024-05-16 03:00:00,28.845827578291537,76.99659803940808,28.84203091486655,77.2271667379707,1,12.465038279059813,14,2,0,0,1,Fog,High,0.584,0.922,0,1.9,0,43,192.95
MX003269,2024-05-16 04:00:00,28.792470765723735,77.13802805300263,28.55301043256076,77.0945535368783,2,8.748544810066853,20,2,0,1,1,Rain,High,0.986,0.946,0,1.1,0,30,739.17
MX003270,2024-05-16 05:00:00,28.4068758680654,77.14460751486652,28.76131044593748,77.1538542459954,1,14.999298523819837,19,1,0,0,0,Clear,High,0.413,0.971,1,3.0,1,16,538.52
MX003271,2024-05-16 06:00:00,28.48556669123301,76.99538743897965,28.486003747048148,77.33649332735753,1,20.07636544840455,13,6,1,0,1,Rain,High,0.204,0.259,0,3.5,0,29,84.27
MX003272,2024-05-16 07:00:00,28.569808955860037,77.24162073857768,28.77440342072237,77.33232631776362,2,11.40222970420871,5,5,0,0,1,Rain,Medium,0.732,0.654,0,2.5,0,6,154.55
MX003273,2024-05-16 08:00:00,28.645273490738163,77.09017361297191,28.6859014349977,77.07622751067763,2,12.602411500927218,3,1,0,1,0,Haze,High,0.741,0.134,0,1.5,0,18,247.29
MX003274,2024-05-16 09:00:00,28.684650928447066,77.3973652281288,28.541101396031728,76.93466614590933,1,25.9879894985006,1,0,0,1,0,Fog,Medium,0.172,0.155,0,2.2,0,56,707.53
MX003275,2024-05-16 10:00:00,28.446294270624783,77.21460839561946,28.87624453899831,77.14857860359803,1,1.8655503338104098,16,3,1,0,0,Clear,High,0.121,0.781,0,3.2,0,52,697.58
MX003276,2024-05-16 11:00:00,28.489381511601042,76.9979468840679,28.459979857451163,76.99334914265275,3,3.0976307740274773,21,4,1,0,1,Fog,High,0.967,0.353,0,2.9,0,9,328.81
MX003277,2024-05-16 12:00:00,28.71903920053325,76.94388055247963,28.431615925963484,76.92617629611411,4,27.324798000710395,1,5,1,1,1,Fog,Medium,0.99,0.622,0,2.0,0,57,168.06
MX003278,2024-05-16 13:00:00,28.52838679192002,77.04949211466152,28.63869701560589,77.11350754683825,1,7.598627801091915,17,0,1,1,1,Clouds,Medium,0.222,0.368,0,2.9,0,32,351.44
MX003279,2024-05-16 14:00:00,28.547568587224376,76.99593519570793,28.666895411699553,77.07115042299246,1,5.732798333742053,17,1,1,1,0,Clouds,High,0.71,0.812,0,2.0,0,19,332.89
MX003280,2024-05-16 15:00:00,28.591316372997532,76.9168831381693,28.643881565624127,77.09229603670097,1,20.999689900394433,12,2,0,0,0,Haze,Medium,0.503,0.283,0,1.3,0,33,151.29
MX003281,2024-05-16 16:00:00,28.763468429024677,76.98552310622195,28.46643370047311,77.29501030282947,1,16.82495385730305,10,6,1,0,0,Fog,High,0.43,0.175,0,1.9,1,54,754.91
MX003282,2024-05-16 17:00:00,28.687406673953763,76.98590611876725,28.452444387728615,76.95456823612216,1,17.023519320089303,8,0,0,1,1,Clear,High,0.813,0.278,0,3.3,0,54,141.25
MX003283,2024-05-16 18:00:00,28.652272356001436,77.07538235835902,28.512020540314776,76.99795648839559,1,19.87529694309619,13,4,1,1,0,Clear,Low,0.893,0.842,0,1.4,1,17,150.12
MX003284,2024-05-16 19:00:00,28.584335875609312,76.95553678599866,28.803840656067102,77.04462066308892,4,7.355328908899343,21,3,1,0,1,Haze,Medium,0.512,0.658,0,2.0,0,52,721.29
MX003285,2024-05-16 20:00:00,28.83830659970318,77.0252206040003,28.709505885682944,77.02166979307646,1,21.623342149230595,2,0,0,0,0,Rain,Low,0.922,0.482,0,1.5,0,52,798.54
MX003286,2024-05-16 21:00:00,28.43795324941516,77.03797915806888,28.79958162730259,77.04803363324454,2,3.1811628129799425,13,5,0,1,0,Clouds,Medium,0.189,0.955,0,2.6,1,39,225.64
MX003287,2024-05-16 22:00:00,28.65829051932286,77.07660852354135,28.642746310042444,77.36371826591795,1,15.03125341793154,12,1,0,0,1,Clear,Medium,0.945,0.903,0,3.3,0,35,654.64
MX003288,2024-05-16 23:00:00,28.82500714739456,77.03937912795443,28.78018552949191,77.05415088787512,2,26.34274005592295,20,0,1,0,0,Fog,Medium,0.375,0.452,0,1.8,0,58,503.26
MX003289,2024-05-17 00:00:00,28.668604193751847,77.19143966286973,28.744864397947914,77.38912818583113,1,25.983793801890112,12,0,0,1,1,Haze,High,0.343,0.462,0,3.3,1,30,640.37
MX003290,2024-05-17 01:00:00,28.75312182467971,76.9782828819235,28.87168693311254,76.94696763501356,3,23.380493842357737,14,2,1,0,1,Haze,Medium,0.491,0.944,0,1.4,0,35,123.32
MX003291,2024-05-17 02:00:00,28.7311957796319,77.06063554942052,28.522836674170716,76.9224949023844,1,24.70637557728575,17,0,0,0,1,Fog,Medium,0.197,0.919,0,3.0,0,49,156.61
MX003292,2024-05-17 03:00:00,28.450702017444474,77.27263495651623,28.495696608862577,77.08375499113143,1,12.958147208162726,19,2,1,0,0,Rain,Low,0.738,0.457,0,1.3,0,44,172.22
MX003293,2024-05-17 04:00:00,28.719138362243626,77.29275166546569,28.40744574452632,77.06005641362367,1,9.248502740086128,18,1,1,1,0,Clouds,Low,0.172,0.571,0,3.4,1,23,95.01
MX003294,2024-05-17 05:00:00,28.546958068090554,77.38924388796795,28.832190237324113,77.16522348864606,1,20.21757855889816,14,0,1,0,1,Clear,High,0.875,0.744,0,3.5,0,59,283.08
MX003295,2024-05-17 06:00:00,28.6150727492793,77.00820146372266,28.54809381476696,77.03047436112125,1,15.160523623248677,21,2,0,0,1,Haze,Medium,0.852,0.791,0,2.3,0,20,234.66
MX003296,2024-05-17 07:00:00,28.644890856830823,77.35971769105103,28.64002352400076,77.18392776743339,1,10.150283868214935,18,5,0,1,1,Clouds,Low,0.315,0.812,0,3.1,0,18,639.84
MX003297,2024-05-17 08:00:00,28.74460513219291,76.94086094462486,28.670086150394628,77.3244991288095,1,12.043187662943302,3,4,0,1,1,Fog,High,0.759,0.563,0,2.7,1,4,115.17
MX003298,2024-05-17 09:00:00,28.81797119280363,77.03710007967992,28.624261527440407,77.12340335585407,2,8.287687488486107,8,3,0,1,0,Clear,Low,0.511,0.536,0,3.1,0,7,97.05
MX003299,2024-05-17 10:00:00,28.87133320223108,77.10461897598863,28.44506035463639,77.17626794129437,1,24.955745682537856,8,4,1,1,0,Haze,Low,0.551,0.166,0,2.9,0,22,177.94
MX003300,2024-05-17 11:00:00,28.610994218715746,77.20928629469269,28.552663179616466,76.90448227264163,1,20.17105347960064,0,5,0,0,1,Haze,Low,0.411,0.162,0,2.7,1,35,482.39
MX003301,2024-05-17 12:00:00,28.546791566898598,77.39476687158287,28.405836054029596,77.36291205374486,1,9.033257831472458,12,0,1,0,1,Clouds,High,0.482,0.25,0,1.9,0,33,164.37
MX003302,2024-05-17 13:00:00,28.75516049005615,77.08078808899816,28.65532040301981,77.26014420288057,1,1.6391038204513557,14,4,0,1,0,Rain,High,0.533,0.416,0,3.1,0,52,729.58
MX003303,2024-05-17 14:00:00,28.487627138656787,77.33140643404703,28.58369437144652,77.39608678949344,1,27.873771547369387,15,3,1,1,0,Fog,Low,0.875,0.209,0,3.0,0,44,304.92
MX003304,2024-05-17 15:00:00,28.652653309738024,76.96754086720802,28.787774639070143,77.24971755245797,1,8.789644310357023,14,1,1,1,1,Rain,Medium,0.621,0.137,0,2.9,0,7,344.48
MX003305,2024-05-17 16:00:00,28.559556029892075,77.11292287226793,28.558790064836554,77.28346036704883,2,22.019304526293396,4,6,1,0,1,Haze,Low,0.687,0.108,0,2.7,0,37,740.81
MX003306,2024-05-17 17:00:00,28.417383696771196,76.93436973075433,28.72878944636211,77.15408730032398,1,20.89663417659855,11,3,1,1,1,Fog,High,0.311,0.647,0,1.9,0,52,743.4
MX003307,2024-05-17 18:00:00,28.57170260047045,77.36238318492546,28.594807133380186,77.33055177204574,1,24.461954214690856,3,5,0,1,0,Clear,Medium,0.922,0.566,0,1.4,0,23,737.56
MX003308,2024-05-17 19:00:00,28.54658438210075,77.38476933512048,28.872107481635624,77.33693489844711,1,16.8058795248437,22,2,0,0,1,Clear,High,0.957,0.414,1,2.3,0,7,574.57
MX003309,2024-05-17 20:00:00,28.533659472571436,77.25959993012975,28.772301953196983,77.0001839807738,2,21.610525668866046,15,6,1,0,1,Rain,Low,0.965,0.901,0,2.6,0,13,741.26
MX003310,2024-05-17 21:00:00,28.640279355509016,77.32951951254563,28.557056404017057,77.26895782444407,1,4.201260164155363,22,4,1,1,0,Haze,High,0.907,0.296,0,2.6,1,22,762.75
MX003311,2024-05-17 22:00:00,28.597145194747846,77.2639452990988,28.704543389043067,77.04208588660366,2,22.190890430363883,6,0,0,1,0,Fog,High,0.434,0.756,0,1.1,0,44,125.96
MX003312,2024-05-17 23:00:00,28.578188930025828,77.05923381742976,28.419318981603382,77.35510964878777,2,4.697599755347288,14,2,0,0,1,Haze,High,0.794,0.426,0,2.6,0,24,581.39
MX003313,2024-05-18 00:00:00,28.59959382456898,77.28764954975082,28.521448766392346,76.91655165911494,2,12.598483106359716,12,2,1,0,0,Fog,Low,0.775,0.542,0,2.1,0,58,681.09
MX003314,2024-05-18 01:00:00,28.821318920495997,77.04503062272708,28.577784612691893,77.33760148737726,4,23.846764966766035,6,2,1,0,0,Haze,Low,0.574,0.773,0,2.2,0,9,412.42
MX003315,2024-05-18 02:00:00,28.484084948422414,77.30143179072867,28.464992781713654,77.2585744448123,1,19.89102708116715,21,0,1,0,1,Haze,High,0.288,0.91,0,1.3,0,4,464.66
MX003316,2024-05-18 03:00:00,28.753169914985616,77.10463161680926,28.6276900923802,77.2436623598813,2,21.279536648695128,18,3,0,0,0,Haze,Medium,0.286,0.216,0,2.3,1,27,283.19
MX003317,2024-05-18 04:00:00,28.552477987936584,77.1694709569184,28.598694939658337,77.14872002902969,1,1.459601163404954,21,4,0,0,0,Clouds,Medium,0.406,0.145,0,2.9,1,11,184.73
MX003318,2024-05-18 05:00:00,28.50344889156262,77.11168403487028,28.67355948397815,76.93256154928876,1,5.701066266424154,20,6,0,1,1,Haze,Low,0.581,0.682,0,1.7,0,16,527.0
MX003319,2024-05-18 06:00:00,28.7548650917219,76.98535698028535,28.796013695593782,77.29117137961686,2,1.0205417100465646,14,6,1,0,1,Rain,Low,0.647,0.497,0,1.4,0,18,118.94
MX003320,2024-05-18 07:00:00,28.763588541142983,77.2939144200794,28.48692005606818,77.34066621147386,1,29.462007465460843,19,5,0,0,0,Rain,High,0.728,0.584,0,2.9,0,23,625.22
MX003321,2024-05-18 08:00:00,28.599120626671944,77.1609276131548,28.602796285436927,77.06182617540958,1,15.15927676199779,8,5,1,1,0,Haze,High,0.494,0.462,0,3.1,0,38,350.0
MX003322,2024-05-18 09:00:00,28.809370397350676,76.946884468311,28.566026092253193,77.044826664697,1,27.153714351139474,10,2,0,0,0,Fog,Low,0.888,0.543,0,3.1,0,9,785.07
MX003323,2024-05-18 10:00:00,28.58984170065569,77.20173365864525,28.689151469380537,77.24480581071546,1,29.14779336489071,23,1,1,1,1,Rain,Medium,0.899,0.96,0,2.3,0,38,561.09
MX003324,2024-05-18 11:00:00,28.64196600707673,77.16156181708959,28.697164436812194,76.95628063430124,1,17.314469894012955,7,2,0,0,0,Clear,Low,0.581,0.358,0,2.4,0,29,216.6
MX003325,2024-05-18 12:00:00,28.84644464883003,77.2982422622381,28.709000997308387,77.34747598227025,1,26.44926198803141,19,5,0,0,1,Haze,High,0.291,0.968,0,3.2,0,41,431.58
MX003326,2024-05-18 13:00:00,28.746736977106746,76.91698363140554,28.418287459754314,77.04704516013287,3,6.248472733892013,11,4,1,0,0,Rain,High,0.175,0.617,0,1.1,1,32,431.02
MX003327,2024-05-18 14:00:00,28.446497985356928,77.38778546077897,28.696833522301795,77.31342165890077,4,15.438028827194552,10,5,0,0,1,Clear,High,0.343,0.293,0,1.6,0,25,492.03
MX003328,2024-05-18 15:00:00,28.524022463389805,77.30713119821806,28.601931863146596,77.18779635150482,1,14.643217307298205,12,4,1,1,1,Rain,High,0.371,0.823,0,1.9,0,44,676.4
MX003329,2024-05-18 16:00:00,28.551906754589684,77.1044502976091,28.54863878849816,77.1102451222372,3,27.818465464182825,19,3,1,1,0,Rain,High,0.628,0.731,0,1.3,0,26,445.16
MX003330,2024-05-18 17:00:00,28.804358523333736,77.06337990123667,28.730183434860823,77.23754901976794,1,17.754853961240794,15,1,0,0,0,Fog,Medium,0.4,0.438,0,1.6,0,16,616.07
MX003331,2024-05-18 18:00:00,28.61144514229373,77.35592754129907,28.525157514936257,77.39227190913394,1,7.287902968276171,19,5,1,1,1,Haze,Medium,0.11,0.972,0,2.2,0,37,288.13
MX003332,2024-05-18 19:00:00,28.81659387191808,77.10345696416958,28.605692079426085,77.2997918155166,1,12.194420073565102,19,4,0,1,1,Rain,Low,0.489,0.117,0,3.5,0,56,775.14
MX003333,2024-05-18 20:00:00,28.73797462492477,77.32048983409277,28.761807688757592,77.16754879989726,1,13.266458376191688,23,1,0,0,1,Haze,Low,0.35,0.523,1,2.5,0,9,736.73
MX003334,2024-05-18 21:00:00,28.43752328180482,77.31504294685995,28.470203417493,77.26065606174943,1,18.315294665411695,1,2,1,1,0,Haze,Low,0.933,0.947,0,1.2,0,20,646.35
MX003335,2024-05-18 22:00:00,28.744026699681083,77.13905595265346,28.469732822323106,77.18298431848085,1,25.442960594821567,18,4,0,1,0,Fog,Low,0.157,0.154,0,3.1,0,35,219.2
MX003336,2024-05-18 23:00:00,28.506978550888856,77.22187167641103,28.6910975357079,77.37675923030008,1,19.090693232696623,5,0,0,0,0,Clouds,High,0.54,0.573,0,3.2,1,51,423.68
MX003337,2024-05-19 00:00:00,28.495081906095574,77.07552772997617,28.578019274424918,77.12135318397975,1,1.887790455210044,16,0,0,1,1,Fog,Low,0.763,0.368,0,3.0,0,31,482.45
MX003338,2024-05-19 01:00:00,28.698536071318713,77.26944923671478,28.834588211788084,77.32608109249891,1,27.890598691703957,7,1,0,1,0,Clear,High,0.37,0.993,0,1.5,0,25,120.77
MX003339,2024-05-19 02:00:00,28.480730886814804,77.24880268340827,28.471855270452945,76.95058690338405,1,24.9814024505269,8,5,0,1,1,Clear,High,0.931,0.696,0,1.6,1,53,721.11
MX003340,2024-05-19 03:00:00,28.500394002005944,77.36684578284486,28.45021891546779,76.97503494658109,1,13.025104464064324,19,2,1,0,0,Fog,Medium,0.107,0.393,0,2.1,1,21,149.99
MX003341,2024-05-19 04:00:00,28.5978871792272,77.32121768969517,28.795099807453976,77.05659357874663,1,23.645515226736702,18,4,0,1,1,Fog,Medium,0.631,0.123,0,3.1,1,46,399.57
MX003342,2024-05-19 05:00:00,28.79710265460848,77.16414938045595,28.686261255733612,77.14706292187874,1,26.28952840104132,8,5,1,0,1,Clouds,Low,0.171,0.6,0,2.1,1,7,504.44
MX003343,2024-05-19 06:00:00,28.623396047266365,77.01977639983976,28.580361253510745,77.22678370961029,3,1.8901796877532133,9,5,0,1,1,Clear,Low,0.844,0.5,0,1.8,0,4,369.36
MX003344,2024-05-19 07:00:00,28.404511956947985,77.38558737076488,28.488109533788446,76.972487762081,1,11.701981315626222,21,6,1,0,0,Haze,Medium,0.152,0.596,0,2.6,0,45,598.64
MX003345,2024-05-19 08:00:00,28.57694843235674,76.92724156711569,28.78946181303155,76.94980417744306,1,9.189274535689773,6,0,0,1,1,Rain,Medium,0.16,0.719,0,2.5,0,49,792.34
MX003346,2024-05-19 09:00:00,28.513658349391473,77.11230025324971,28.655483168237907,77.35136026731179,2,16.44704875198547,9,2,0,1,1,Clear,Medium,0.417,0.507,0,1.8,1,11,378.3
MX003347,2024-05-19 10:00:00,28.460592257929704,77.11213825549568,28.83055600074591,76.94977617074228,1,12.940399480156934,2,3,1,0,1,Clouds,High,0.978,0.941,0,1.6,0,7,205.57
MX003348,2024-05-19 11:00:00,28.437968030127116,77.12901546228983,28.815462449400993,77.21747347556297,2,22.14764128663319,8,5,0,0,0,Haze,High,0.329,0.419,1,2.4,0,15,299.65
MX003349,2024-05-19 12:00:00,28.719136556848564,77.25519426979668,28.749924326401672,77.2572998420547,4,16.542668949254384,5,2,1,1,0,Rain,High,0.86,0.206,0,2.8,0,25,279.64
MX003350,2024-05-19 13:00:00,28.57902629947153,77.24199810513166,28.717954118399973,76.91943710598736,1,26.785852764546764,17,2,0,1,0,Rain,High,0.289,0.814,0,1.1,0,22,72.01
MX003351,2024-05-19 14:00:00,28.69003483417134,76.9735140150002,28.818621027642408,76.98470727210857,1,26.703635629391048,10,6,1,1,1,Clear,Medium,0.65,0.761,0,2.8,1,22,432.42
MX003352,2024-05-19 15:00:00,28.675946112512186,77.01775686552347,28.50487779489561,77.13242444135432,1,8.008718180747417,12,3,1,1,0,Clear,High,0.342,0.946,0,2.1,0,47,401.37
MX003353,2024-05-19 16:00:00,28.678015902912968,77.26694571545991,28.608852684827593,77.02031008429536,1,10.561003388206549,23,6,1,0,1,Rain,Low,0.559,0.948,0,2.4,0,17,146.67
MX003354,2024-05-19 17:00:00,28.714599517117026,77.25919090778542,28.42354494480569,76.99985549078114,1,16.5357625130549,19,5,1,1,1,Clear,Medium,0.241,0.514,0,2.0,0,21,339.95
MX003355,2024-05-19 18:00:00,28.421969080535465,77.17062304319352,28.86649013987448,76.98877613123108,2,19.81658153873449,0,3,0,1,0,Clear,High,0.325,0.83,0,1.2,0,35,114.65
MX003356,2024-05-19 19:00:00,28.736996216466164,77.3107613256286,28.5248643709153,77.09412682850534,1,10.013062296725993,1,3,1,1,0,Haze,High,0.927,0.839,0,1.2,0,58,193.8
MX003357,2024-05-19 20:00:00,28.484172644948547,76.91460287756378,28.51637340578612,77.27022840345741,1,13.860397530684876,19,5,1,0,0,Clear,Low,0.876,0.493,0,2.3,0,23,648.05
MX003358,2024-05-19 21:00:00,28.524292525037925,77.376138531253,28.86986786600109,77.0693909460961,1,26.48758388347937,18,5,0,1,1,Fog,High,0.482,0.766,0,2.0,0,20,93.59
MX003359,2024-05-19 22:00:00,28.681260400996738,77.33027645757598,28.616785952065122,77.2913090036053,4,10.058058744612287,1,5,1,1,1,Clear,High,0.539,0.398,0,1.7,0,28,135.22
MX003360,2024-05-19 23:00:00,28.628577784143115,76.94910252883749,28.70030208086039,77.10317220065807,1,5.2379974846713555,5,5,0,0,1,Haze,Medium,0.148,0.122,0,1.9,0,39,756.47
MX003361,2024-05-20 00:00:00,28.781575447628065,77.34875631465003,28.761356097286928,77.32479193186822,1,7.868351634036928,15,2,0,0,0,Rain,High,0.421,0.846,0,3.5,0,35,686.84
MX003362,2024-05-20 01:00:00,28.75759807040132,76.90480035670161,28.721834903986753,77.16027338567888,1,2.1260632411840334,21,3,1,1,1,Rain,Medium,0.942,0.487,0,3.0,0,24,544.85
MX003363,2024-05-20 02:00:00,28.43133791538019,77.33271928091949,28.593782449731613,76.98463630550096,3,22.03459671923318,6,4,1,0,1,Rain,Low,0.21,0.902,0,3.0,0,34,612.87
MX003364,2024-05-20 03:00:00,28.764523068778104,77.1622552418264,28.80347664814026,77.04558945212503,1,1.932159576309497,8,1,1,0,0,Haze,Low,0.842,0.381,0,2.1,0,59,71.3
MX003365,2024-05-20 04:00:00,28.620877371324646,77.08823673001464,28.679247100188157,77.0472225938134,2,20.264633596492914,18,3,0,0,0,Haze,High,0.286,0.433,0,3.0,0,49,609.95
MX003366,2024-05-20 05:00:00,28.569873054105997,77.19220043599906,28.862346595143514,77.10524443211102,3,20.32079894505169,15,6,0,1,0,Haze,Low,0.883,0.509,0,2.2,0,8,517.15
MX003367,2024-05-20 06:00:00,28.49913659597555,77.11536990382338,28.751015567751615,76.93652885175183,1,3.9611757381011676,12,4,1,1,0,Clear,Low,0.186,0.926,0,1.7,0,43,345.03
MX003368,2024-05-20 07:00:00,28.497267958575517,77.0300601891562,28.469652632802738,77.1830561078358,1,24.148189932105474,5,0,1,0,1,Rain,Low,0.563,0.544,0,1.8,0,58,655.41
MX003369,2024-05-20 08:00:00,28.80911092404877,76.95552349471255,28.78367187386573,77.27300956070074,1,27.184483986889806,10,0,0,1,1,Rain,Low,0.56,0.559,0,1.2,0,4,482.29
MX003370,2024-05-20 09:00:00,28.533303510733607,77.1266897051212,28.578813637297227,77.19129816765751,1,19.404999599957787,6,1,0,0,1,Clouds,Medium,0.602,0.444,0,3.0,0,31,254.67
MX003371,2024-05-20 10:00:00,28.577957734957536,76.90750152016167,28.54200928722384,76.99245599560301,1,15.470708043554177,19,1,1,0,0,Fog,High,0.721,0.985,0,1.6,0,53,505.89
MX003372,2024-05-20 11:00:00,28.639821955307546,77.38397603747389,28.588467947850752,77.21625245410719,3,11.093181031544047,23,5,0,1,0,Fog,Medium,0.476,0.139,0,1.6,1,52,698.29
MX003373,2024-05-20 12:00:00,28.60814028756259,77.05693016056372,28.794578209892457,77.25393862588885,1,24.630724042138553,14,5,1,0,0,Clear,High,0.4,0.751,0,2.6,0,31,128.86
MX003374,2024-05-20 13:00:00,28.854917388489444,77.34833024101454,28.49597342607132,76.93268429450264,1,3.270894082440948,23,0,0,0,1,Clear,Medium,0.843,0.28,0,3.0,0,8,333.16
MX003375,2024-05-20 14:00:00,28.674569765016386,77.2556518380209,28.710994145945303,77.39379457696609,1,5.727069938736799,16,4,0,1,1,Haze,Low,0.748,0.442,0,1.8,1,46,772.07
MX003376,2024-05-20 15:00:00,28.729986914566922,77.17940384401555,28.809717493713638,77.27001318254392,1,14.942819314777685,17,6,0,1,0,Haze,Medium,0.859,0.235,0,3.1,1,56,346.34
